<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.09	22:00:00	1.09251	1.09296	1.09245	1.09276	2638	0	4
2024.01.09	23:00:00	1.09277	1.09313	1.09274	1.09306	1134	0	2
2024.01.10	00:00:00	1.09306	1.09306	1.09253	1.09278	594	0	8
2024.01.10	01:00:00	1.09277	1.09327	1.09277	1.09315	556	0	2
2024.01.10	02:00:00	1.09314	1.09361	1.09287	1.09304	1571	0	2
2024.01.10	03:00:00	1.09305	1.09331	1.09258	1.09319	2340	0	3
2024.01.10	04:00:00	1.09320	1.09356	1.09313	1.09334	1536	0	3
2024.01.10	05:00:00	1.09335	1.09357	1.09275	1.09289	1437	0	4
2024.01.10	06:00:00	1.09288	1.09327	1.09285	1.09317	1031	0	1
2024.01.10	07:00:00	1.09318	1.09339	1.09301	1.09320	1182	0	2
2024.01.10	08:00:00	1.09319	1.09332	1.09233	1.09244	2142	0	3
2024.01.10	09:00:00	1.09249	1.09450	1.09243	1.09260	3854	0	2
2024.01.10	10:00:00	1.09260	1.09446	1.09227	1.09429	4341	0	2
2024.01.10	11:00:00	1.09430	1.09515	1.09413	1.09469	3302	0	1
2024.01.10	12:00:00	1.09467	1.09547	1.09448	1.09489	2777	0	1
2024.01.10	13:00:00	1.09489	1.09552	1.09414	1.09457	2534	0	1
2024.01.10	14:00:00	1.09457	1.09502	1.09429	1.09436	2744	0	4
2024.01.10	15:00:00	1.09436	1.09517	1.09403	1.09403	3961	0	2
2024.01.10	16:00:00	1.09402	1.09413	1.09318	1.09397	4072	0	1
2024.01.10	17:00:00	1.09395	1.09689	1.09353	1.09670	4822	0	1
2024.01.10	18:00:00	1.09672	1.09688	1.09522	1.09588	3334	0	1
2024.01.10	19:00:00	1.09588	1.09678	1.09581	1.09669	2211	0	1
2024.01.10	20:00:00	1.09668	1.09696	1.09591	1.09692	2354	0	1
2024.01.10	21:00:00	1.09692	1.09706	1.09666	1.09701	2250	0	2
2024.01.10	22:00:00	1.09701	1.09725	1.09611	1.09653	3501	0	3
2024.01.10	23:00:00	1.09653	1.09728	1.09645	1.09719	1336	0	3
2024.01.11	00:00:00	1.09717	1.09721	1.09653	1.09716	1510	0	1
2024.01.11	01:00:00	1.09716	1.09745	1.09708	1.09737	636	0	3
2024.01.11	02:00:00	1.09740	1.09786	1.09726	1.09776	1383	0	3
2024.01.11	03:00:00	1.09776	1.09799	1.09747	1.09787	2098	0	3
2024.01.11	04:00:00	1.09787	1.09847	1.09769	1.09778	1638	0	4
2024.01.11	05:00:00	1.09778	1.09809	1.09768	1.09801	1076	0	3
2024.01.11	06:00:00	1.09800	1.09825	1.09773	1.09775	923	0	1
2024.01.11	07:00:00	1.09775	1.09812	1.09754	1.09781	1289	0	2
2024.01.11	08:00:00	1.09780	1.09883	1.09742	1.09856	1611	0	3
2024.01.11	09:00:00	1.09857	1.09865	1.09771	1.09786	2483	0	1
2024.01.11	10:00:00	1.09785	1.09811	1.09715	1.09747	3531	0	1
2024.01.11	11:00:00	1.09748	1.09749	1.09585	1.09635	3344	0	3
2024.01.11	12:00:00	1.09635	1.09696	1.09583	1.09686	3219	0	1
2024.01.11	13:00:00	1.09687	1.09823	1.09674	1.09784	3093	0	2
2024.01.11	14:00:00	1.09787	1.09903	1.09759	1.09835	2898	0	2
2024.01.11	15:00:00	1.09835	1.09986	1.09353	1.09391	8084	0	1
2024.01.11	16:00:00	1.09395	1.09731	1.09311	1.09539	9333	0	1
2024.01.11	17:00:00	1.09539	1.09626	1.09300	1.09461	8798	0	1
2024.01.11	18:00:00	1.09463	1.09571	1.09365	1.09421	6699	0	1
2024.01.11	19:00:00	1.09420	1.09543	1.09412	1.09507	5226	0	1
2024.01.11	20:00:00	1.09507	1.09659	1.09496	1.09646	4573	0	1
2024.01.11	21:00:00	1.09648	1.09827	1.09647	1.09817	4125	0	1
2024.01.11	22:00:00	1.09818	1.09824	1.09559	1.09712	3760	0	3
2024.01.11	23:00:00	1.09710	1.09750	1.09698	1.09717	1681	0	2
2024.01.12	00:00:00	1.09717	1.09739	1.09587	1.09716	1054	0	8
2024.01.12	01:00:00	1.09721	1.09823	1.09696	1.09821	1219	0	3
2024.01.12	02:00:00	1.09822	1.09845	1.09738	1.09754	2172	0	4
2024.01.12	03:00:00	1.09751	1.09840	1.09723	1.09824	2146	0	4
2024.01.12	04:00:00	1.09824	1.09851	1.09778	1.09793	1950	0	3
2024.01.12	05:00:00	1.09793	1.09826	1.09770	1.09775	1065	0	1
2024.01.12	06:00:00	1.09774	1.09775	1.09729	1.09753	1095	0	3
2024.01.12	07:00:00	1.09755	1.09800	1.09734	1.09753	1481	0	1
2024.01.12	08:00:00	1.09753	1.09784	1.09728	1.09750	1407	0	1
2024.01.12	09:00:00	1.09751	1.09775	1.09605	1.09664	3142	0	1
2024.01.12	10:00:00	1.09658	1.09826	1.09647	1.09748	4109	0	1
2024.01.12	11:00:00	1.09749	1.09797	1.09607	1.09622	3559	0	2
2024.01.12	12:00:00	1.09621	1.09638	1.09566	1.09597	2922	0	3
2024.01.12	13:00:00	1.09597	1.09617	1.09463	1.09493	3236	0	2
2024.01.12	14:00:00	1.09493	1.09516	1.09368	1.09374	3412	0	1
2024.01.12	15:00:00	1.09375	1.09693	1.09357	1.09550	7315	0	1
2024.01.12	16:00:00	1.09550	1.09846	1.09525	1.09753	7614	0	1
2024.01.12	17:00:00	1.09753	1.09867	1.09621	1.09661	6673	0	2
2024.01.12	18:00:00	1.09662	1.09736	1.09580	1.09580	5179	0	2
2024.01.12	19:00:00	1.09579	1.09585	1.09470	1.09493	3373	0	2
2024.01.12	20:00:00	1.09493	1.09594	1.09489	1.09592	2736	0	3
2024.01.12	21:00:00	1.09590	1.09633	1.09535	1.09557	2659	0	1
2024.01.12	22:00:00	1.09556	1.09562	1.09502	1.09509	2159	0	3
2024.01.12	23:00:00	1.09512	1.09524	1.09479	1.09501	1692	0	5
2024.01.15	00:00:00	1.09452	1.09503	1.09428	1.09484	607	0	11
2024.01.15	01:00:00	1.09484	1.09484	1.09438	1.09447	783	0	2
2024.01.15	02:00:00	1.09448	1.09537	1.09405	1.09532	2182	0	3
2024.01.15	03:00:00	1.09531	1.09559	1.09492	1.09544	2304	0	3
2024.01.15	04:00:00	1.09548	1.09652	1.09547	1.09646	1523	0	3
2024.01.15	05:00:00	1.09646	1.09673	1.09632	1.09639	1308	0	1
2024.01.15	06:00:00	1.09639	1.09642	1.09584	1.09626	1095	0	3
2024.01.15	07:00:00	1.09626	1.09657	1.09604	1.09637	1069	0	3
2024.01.15	08:00:00	1.09637	1.09663	1.09623	1.09637	1360	0	1
2024.01.15	09:00:00	1.09636	1.09659	1.09512	1.09531	3154	0	2
2024.01.15	10:00:00	1.09535	1.09648	1.09535	1.09577	3964	0	1
2024.01.15	11:00:00	1.09577	1.09586	1.09427	1.09465	3108	0	1
2024.01.15	12:00:00	1.09464	1.09464	1.09332	1.09398	3096	0	2
2024.01.15	13:00:00	1.09398	1.09487	1.09397	1.09451	2488	0	3
2024.01.15	14:00:00	1.09450	1.09588	1.09435	1.09534	3165	0	1
2024.01.15	15:00:00	1.09534	1.09539	1.09440	1.09503	3281	0	1
2024.01.15	16:00:00	1.09503	1.09517	1.09384	1.09431	3093	0	2
2024.01.15	17:00:00	1.09431	1.09506	1.09379	1.09495	3189	0	2
2024.01.15	18:00:00	1.09495	1.09521	1.09463	1.09470	2164	0	3
2024.01.15	19:00:00	1.09469	1.09523	1.09459	1.09479	1036	0	1
2024.01.15	20:00:00	1.09479	1.09527	1.09474	1.09527	436	0	1
2024.01.15	21:00:00	1.09525	1.09533	1.09496	1.09502	539	0	1
2024.01.15	22:00:00	1.09503	1.09515	1.09488	1.09515	473	0	1
2024.01.15	23:00:00	1.09515	1.09516	1.09491	1.09498	532	0	1
2024.01.16	00:00:00	1.09460	1.09502	1.09431	1.09488	1153	0	8
2024.01.16	01:00:00	1.09490	1.09506	1.09444	1.09447	907	0	3
2024.01.16	02:00:00	1.09447	1.09459	1.09188	1.09194	2354	0	2
2024.01.16	03:00:00	1.09194	1.09312	1.09151	1.09273	3357	0	1
2024.01.16	04:00:00	1.09273	1.09274	1.09212	1.09236	2113	0	3
2024.01.16	05:00:00	1.09236	1.09251	1.09159	1.09186	1599	0	3
2024.01.16	06:00:00	1.09184	1.09198	1.09133	1.09171	1371	0	1
2024.01.16	07:00:00	1.09173	1.09182	1.09124	1.09151	1648	0	3
2024.01.16	08:00:00	1.09151	1.09213	1.09125	1.09170	1854	0	3
2024.01.16	09:00:00	1.09171	1.09264	1.09083	1.09182	3500	0	3
2024.01.16	10:00:00	1.09181	1.09231	1.08944	1.09043	5910	0	1
2024.01.16	11:00:00	1.09035	1.09037	1.08837	1.08859	4681	0	2
2024.01.16	12:00:00	1.08858	1.08891	1.08789	1.08809	3464	0	2
2024.01.16	13:00:00	1.08809	1.08942	1.08734	1.08920	3449	0	2
2024.01.16	14:00:00	1.08919	1.08930	1.08834	1.08859	3161	0	4
2024.01.16	15:00:00	1.08860	1.08976	1.08713	1.08738	6516	0	2
2024.01.16	16:00:00	1.08738	1.08889	1.08663	1.08721	6982	0	1
2024.01.16	17:00:00	1.08724	1.08881	1.08655	1.08855	5263	0	1
2024.01.16	18:00:00	1.08857	1.08943	1.08616	1.08806	8117	0	1
2024.01.16	19:00:00	1.08808	1.08826	1.08625	1.08628	4875	0	3
2024.01.16	20:00:00	1.08628	1.08768	1.08626	1.08697	3343	0	1
2024.01.16	21:00:00	1.08698	1.08745	1.08675	1.08734	2426	0	3
2024.01.16	22:00:00	1.08737	1.08753	1.08698	1.08712	2207	0	1
2024.01.16	23:00:00	1.08715	1.08773	1.08711	1.08747	1002	0	3
2024.01.17	00:00:00	1.08740	1.08766	1.08600	1.08746	1047	0	15
2024.01.17	01:00:00	1.08745	1.08783	1.08741	1.08783	520	0	2
2024.01.17	02:00:00	1.08782	1.08787	1.08721	1.08775	1612	0	3
2024.01.17	03:00:00	1.08775	1.08820	1.08731	1.08769	2648	0	3
2024.01.17	04:00:00	1.08770	1.08843	1.08737	1.08746	1676	0	2
2024.01.17	05:00:00	1.08746	1.08746	1.08649	1.08660	1691	0	2
2024.01.17	06:00:00	1.08660	1.08708	1.08645	1.08706	1302	0	3
2024.01.17	07:00:00	1.08706	1.08718	1.08606	1.08646	2282	0	4
2024.01.17	08:00:00	1.08645	1.08647	1.08552	1.08619	2442	0	3
2024.01.17	09:00:00	1.08623	1.08734	1.08583	1.08698	4914	0	2
2024.01.17	10:00:00	1.08698	1.08814	1.08659	1.08664	4774	0	1
2024.01.17	11:00:00	1.08663	1.08786	1.08606	1.08765	3929	0	3
2024.01.17	12:00:00	1.08760	1.08836	1.08668	1.08715	4077	0	1
2024.01.17	13:00:00	1.08718	1.08829	1.08695	1.08783	3168	0	1
2024.01.17	14:00:00	1.08782	1.08809	1.08690	1.08740	3056	0	2
2024.01.17	15:00:00	1.08741	1.08783	1.08509	1.08636	6417	0	1
2024.01.17	16:00:00	1.08636	1.08701	1.08475	1.08487	5850	0	2
2024.01.17	17:00:00	1.08489	1.08707	1.08443	1.08488	6260	0	1
2024.01.17	18:00:00	1.08488	1.08644	1.08473	1.08570	4453	0	1
2024.01.17	19:00:00	1.08574	1.08698	1.08565	1.08667	3365	0	1
2024.01.17	20:00:00	1.08667	1.08671	1.08562	1.08655	3399	0	3
2024.01.17	21:00:00	1.08655	1.08786	1.08655	1.08735	2973	0	3
2024.01.17	22:00:00	1.08736	1.08817	1.08699	1.08806	2404	0	1
2024.01.17	23:00:00	1.08806	1.08824	1.08805	1.08821	1151	0	2
2024.01.18	00:00:00	1.08811	1.08830	1.08789	1.08811	925	0	8
2024.01.18	01:00:00	1.08820	1.08858	1.08807	1.08858	767	0	3
2024.01.18	02:00:00	1.08858	1.08940	1.08799	1.08937	1827	0	1
2024.01.18	03:00:00	1.08937	1.09007	1.08921	1.08960	3409	0	2
2024.01.18	04:00:00	1.08957	1.09026	1.08928	1.08931	1787	0	3
2024.01.18	05:00:00	1.08931	1.08979	1.08902	1.08953	1743	0	2
2024.01.18	06:00:00	1.08953	1.08961	1.08909	1.08939	1239	0	3
2024.01.18	07:00:00	1.08938	1.08960	1.08902	1.08947	1614	0	3
2024.01.18	08:00:00	1.08946	1.09065	1.08945	1.09038	2230	0	1
2024.01.18	09:00:00	1.09038	1.09062	1.08861	1.08878	2599	0	2
2024.01.18	10:00:00	1.08876	1.08888	1.08772	1.08795	3664	0	2
2024.01.18	11:00:00	1.08795	1.08992	1.08763	1.08844	3596	0	3
2024.01.18	12:00:00	1.08843	1.08957	1.08827	1.08946	3053	0	1
2024.01.18	13:00:00	1.08946	1.08951	1.08844	1.08889	2766	0	2
2024.01.18	14:00:00	1.08889	1.08938	1.08742	1.08771	2997	0	2
2024.01.18	15:00:00	1.08770	1.08773	1.08502	1.08523	6292	0	1
2024.01.18	16:00:00	1.08523	1.08687	1.08491	1.08592	7152	0	1
2024.01.18	17:00:00	1.08593	1.08678	1.08464	1.08520	6561	0	1
2024.01.18	18:00:00	1.08519	1.08699	1.08502	1.08615	4189	0	2
2024.01.18	19:00:00	1.08616	1.08642	1.08499	1.08594	3541	0	3
2024.01.18	20:00:00	1.08595	1.08656	1.08540	1.08635	3305	0	1
2024.01.18	21:00:00	1.08634	1.08689	1.08599	1.08616	3405	0	3
2024.01.18	22:00:00	1.08615	1.08692	1.08603	1.08688	2518	0	4
2024.01.18	23:00:00	1.08688	1.08772	1.08680	1.08754	1306	0	2
2024.01.19	00:00:00	1.08753	1.08761	1.08585	1.08725	1435	0	8
2024.01.19	01:00:00	1.08733	1.08801	1.08733	1.08797	799	0	3
2024.01.19	02:00:00	1.08798	1.08815	1.08775	1.08796	1616	0	3
2024.01.19	03:00:00	1.08795	1.08871	1.08759	1.08854	2196	0	4
2024.01.19	04:00:00	1.08851	1.08894	1.08822	1.08878	2077	0	3
2024.01.19	05:00:00	1.08879	1.08890	1.08852	1.08887	1134	0	3
2024.01.19	06:00:00	1.08887	1.08891	1.08852	1.08862	599	0	1
2024.01.19	07:00:00	1.08862	1.08868	1.08793	1.08806	1481	0	3
2024.01.19	08:00:00	1.08802	1.08822	1.08752	1.08807	1682	0	3
2024.01.19	09:00:00	1.08816	1.08861	1.08742	1.08791	3259	0	3
2024.01.19	10:00:00	1.08792	1.08817	1.08678	1.08769	3210	0	3
2024.01.19	11:00:00	1.08767	1.08846	1.08711	1.08825	3337	0	2
2024.01.19	12:00:00	1.08825	1.08848	1.08728	1.08807	2772	0	1
2024.01.19	13:00:00	1.08807	1.08928	1.08791	1.08871	2362	0	3
2024.01.19	14:00:00	1.08870	1.08878	1.08798	1.08823	2332	0	3
2024.01.19	15:00:00	1.08823	1.08894	1.08752	1.08803	4345	0	2
2024.01.19	16:00:00	1.08803	1.08836	1.08654	1.08797	4987	0	2
2024.01.19	17:00:00	1.08837	1.08897	1.08695	1.08822	6781	0	1
2024.01.19	18:00:00	1.08822	1.08877	1.08805	1.08863	4158	0	1
2024.01.19	19:00:00	1.08865	1.08931	1.08798	1.08893	3287	0	1
2024.01.19	20:00:00	1.08894	1.08961	1.08855	1.08918	2357	0	3
2024.01.19	21:00:00	1.08919	1.08946	1.08878	1.08921	3223	0	4
2024.01.19	22:00:00	1.08920	1.08956	1.08898	1.08948	2420	0	3
2024.01.19	23:00:00	1.08945	1.08975	1.08936	1.08969	1365	0	4
2024.01.22	00:00:00	1.08899	1.08944	1.08853	1.08905	1347	0	2
2024.01.22	01:00:00	1.08907	1.08977	1.08902	1.08917	884	0	3
2024.01.22	02:00:00	1.08914	1.09014	1.08910	1.09009	1763	0	3
2024.01.22	03:00:00	1.09008	1.09047	1.08985	1.09015	2350	0	3
2024.01.22	04:00:00	1.09016	1.09090	1.08994	1.09070	1568	0	1
2024.01.22	05:00:00	1.09069	1.09075	1.09011	1.09016	1204	0	3
2024.01.22	06:00:00	1.09019	1.09044	1.09005	1.09027	949	0	2
2024.01.22	07:00:00	1.09027	1.09044	1.08981	1.09013	1484	0	1
2024.01.22	08:00:00	1.09013	1.09093	1.09012	1.09045	1839	0	2
2024.01.22	09:00:00	1.09044	1.09077	1.08970	1.08974	3383	0	3
2024.01.22	10:00:00	1.08972	1.09006	1.08869	1.08915	4217	0	1
2024.01.22	11:00:00	1.08916	1.09020	1.08896	1.08966	2704	0	2
2024.01.22	12:00:00	1.08965	1.08967	1.08855	1.08865	2377	0	2
2024.01.22	13:00:00	1.08864	1.08900	1.08814	1.08898	2443	0	3
2024.01.22	14:00:00	1.08898	1.08993	1.08879	1.08923	3071	0	1
2024.01.22	15:00:00	1.08921	1.08948	1.08797	1.08913	4180	0	1
2024.01.22	16:00:00	1.08915	1.08961	1.08850	1.08894	4223	0	2
2024.01.22	17:00:00	1.08893	1.08978	1.08823	1.08851	4423	0	1
2024.01.22	18:00:00	1.08851	1.08941	1.08818	1.08937	2810	0	2
2024.01.22	19:00:00	1.08939	1.08997	1.08904	1.08960	2287	0	3
2024.01.22	20:00:00	1.08961	1.08962	1.08836	1.08899	2308	0	4
2024.01.22	21:00:00	1.08897	1.08908	1.08800	1.08845	2558	0	2
2024.01.22	22:00:00	1.08846	1.08852	1.08800	1.08839	2214	0	2
2024.01.22	23:00:00	1.08838	1.08847	1.08813	1.08820	1060	0	2
2024.01.23	00:00:00	1.08817	1.08842	1.08795	1.08817	1181	0	8
2024.01.23	01:00:00	1.08816	1.08816	1.08764	1.08771	843	0	2
2024.01.23	02:00:00	1.08771	1.08837	1.08755	1.08829	1104	0	3
2024.01.23	03:00:00	1.08829	1.08883	1.08764	1.08880	1745	0	3
2024.01.23	04:00:00	1.08879	1.08937	1.08847	1.08871	2218	0	3
2024.01.23	05:00:00	1.08872	1.08947	1.08852	1.08926	2675	0	3
2024.01.23	06:00:00	1.08925	1.08985	1.08914	1.08982	1258	0	3
2024.01.23	07:00:00	1.08985	1.09076	1.08965	1.09066	1511	0	2
2024.01.23	08:00:00	1.09068	1.09140	1.09012	1.09136	2553	0	2
2024.01.23	09:00:00	1.09137	1.09159	1.09034	1.09080	3754	0	2
2024.01.23	10:00:00	1.09081	1.09103	1.08920	1.08948	3733	0	2
2024.01.23	11:00:00	1.08948	1.08948	1.08834	1.08872	3228	0	1
2024.01.23	12:00:00	1.08872	1.08880	1.08673	1.08692	2965	0	1
2024.01.23	13:00:00	1.08692	1.08719	1.08599	1.08661	2778	0	3
2024.01.23	14:00:00	1.08660	1.08729	1.08601	1.08635	2902	0	2
2024.01.23	15:00:00	1.08639	1.08756	1.08639	1.08737	3683	0	1
2024.01.23	16:00:00	1.08738	1.08738	1.08483	1.08524	5044	0	2
2024.01.23	17:00:00	1.08525	1.08581	1.08213	1.08306	5389	0	1
2024.01.23	18:00:00	1.08306	1.08392	1.08254	1.08279	4077	0	2
2024.01.23	19:00:00	1.08279	1.08353	1.08243	1.08311	2942	0	2
2024.01.23	20:00:00	1.08312	1.08392	1.08299	1.08369	2609	0	2
2024.01.23	21:00:00	1.08370	1.08473	1.08357	1.08449	2188	0	2
2024.01.23	22:00:00	1.08448	1.08498	1.08433	1.08494	1827	0	1
2024.01.23	23:00:00	1.08497	1.08557	1.08479	1.08539	1287	0	3
2024.01.24	00:00:00	1.08539	1.08545	1.08406	1.08530	771	0	8
2024.01.24	01:00:00	1.08528	1.08590	1.08527	1.08570	577	0	2
2024.01.24	02:00:00	1.08571	1.08596	1.08550	1.08557	1304	0	3
2024.01.24	03:00:00	1.08557	1.08592	1.08511	1.08577	2516	0	4
2024.01.24	04:00:00	1.08578	1.08581	1.08530	1.08567	1668	0	3
2024.01.24	05:00:00	1.08568	1.08612	1.08563	1.08587	1341	0	3
2024.01.24	06:00:00	1.08592	1.08658	1.08580	1.08644	1131	0	3
2024.01.24	07:00:00	1.08643	1.08643	1.08590	1.08617	1234	0	3
2024.01.24	08:00:00	1.08617	1.08663	1.08604	1.08631	1540	0	1
2024.01.24	09:00:00	1.08630	1.08792	1.08600	1.08733	3354	0	1
2024.01.24	10:00:00	1.08730	1.08795	1.08622	1.08695	4968	0	1
2024.01.24	11:00:00	1.08702	1.09074	1.08693	1.09025	4321	0	1
2024.01.24	12:00:00	1.09024	1.09045	1.08928	1.08975	3323	0	3
2024.01.24	13:00:00	1.08975	1.09013	1.08906	1.08924	2752	0	1
2024.01.24	14:00:00	1.08924	1.08990	1.08871	1.08945	3072	0	2
2024.01.24	15:00:00	1.08944	1.09270	1.08933	1.09247	4967	0	2
2024.01.24	16:00:00	1.09245	1.09321	1.09012	1.09030	6484	0	1
2024.01.24	17:00:00	1.09033	1.09073	1.08930	1.09005	6826	0	1
2024.01.24	18:00:00	1.09007	1.09051	1.08902	1.09002	5330	0	2
2024.01.24	19:00:00	1.09002	1.09083	1.08951	1.09050	3238	0	2
2024.01.24	20:00:00	1.09047	1.09057	1.08900	1.08924	4157	0	1
2024.01.24	21:00:00	1.08923	1.08930	1.08811	1.08882	3322	0	1
2024.01.24	22:00:00	1.08881	1.08902	1.08789	1.08797	2717	0	4
2024.01.24	23:00:00	1.08797	1.08850	1.08774	1.08841	1151	0	4
2024.01.25	00:00:00	1.08840	1.08862	1.08791	1.08845	683	0	8
2024.01.25	01:00:00	1.08845	1.08861	1.08808	1.08808	722	0	1
2024.01.25	02:00:00	1.08809	1.08810	1.08719	1.08739	1885	0	4
2024.01.25	03:00:00	1.08739	1.08785	1.08700	1.08773	2260	0	4
2024.01.25	04:00:00	1.08773	1.08797	1.08746	1.08770	1598	0	2
2024.01.25	05:00:00	1.08770	1.08816	1.08770	1.08776	1145	0	2
2024.01.25	06:00:00	1.08776	1.08811	1.08742	1.08754	1010	0	2
2024.01.25	07:00:00	1.08753	1.08787	1.08746	1.08780	1081	0	3
2024.01.25	08:00:00	1.08781	1.08863	1.08754	1.08859	1551	0	3
2024.01.25	09:00:00	1.08859	1.08911	1.08837	1.08876	2507	0	1
2024.01.25	10:00:00	1.08875	1.08992	1.08827	1.08987	4105	0	2
2024.01.25	11:00:00	1.08990	1.08994	1.08914	1.08956	3465	0	2
2024.01.25	12:00:00	1.08957	1.08985	1.08915	1.08925	2990	0	1
2024.01.25	13:00:00	1.08927	1.08950	1.08864	1.08945	2523	0	3
2024.01.25	14:00:00	1.08948	1.08955	1.08854	1.08879	2488	0	2
2024.01.25	15:00:00	1.08880	1.09015	1.08666	1.08789	8035	0	1
2024.01.25	16:00:00	1.08789	1.08789	1.08528	1.08601	8509	0	1
2024.01.25	17:00:00	1.08601	1.08612	1.08291	1.08315	7041	0	1
2024.01.25	18:00:00	1.08315	1.08394	1.08238	1.08360	4436	0	1
2024.01.25	19:00:00	1.08360	1.08518	1.08310	1.08374	4269	0	1
2024.01.25	20:00:00	1.08374	1.08465	1.08297	1.08299	4280	0	1
2024.01.25	21:00:00	1.08298	1.08374	1.08215	1.08356	2945	0	2
2024.01.25	22:00:00	1.08357	1.08402	1.08331	1.08395	2289	0	4
2024.01.25	23:00:00	1.08395	1.08478	1.08388	1.08456	1070	0	2
2024.01.26	00:00:00	1.08456	1.08473	1.08343	1.08462	683	0	6
2024.01.26	01:00:00	1.08466	1.08473	1.08425	1.08452	1068	0	3
2024.01.26	02:00:00	1.08452	1.08456	1.08372	1.08396	1248	0	3
2024.01.26	03:00:00	1.08396	1.08464	1.08388	1.08442	2122	0	3
2024.01.26	04:00:00	1.08442	1.08486	1.08436	1.08439	1401	0	3
2024.01.26	05:00:00	1.08439	1.08473	1.08436	1.08448	1012	0	3
2024.01.26	06:00:00	1.08447	1.08450	1.08377	1.08394	894	0	3
2024.01.26	07:00:00	1.08392	1.08436	1.08381	1.08423	1245	0	3
2024.01.26	08:00:00	1.08423	1.08425	1.08282	1.08290	2148	0	2
2024.01.26	09:00:00	1.08288	1.08302	1.08126	1.08191	3500	0	2
2024.01.26	10:00:00	1.08189	1.08418	1.08170	1.08399	4178	0	1
2024.01.26	11:00:00	1.08403	1.08502	1.08338	1.08439	4020	0	1
2024.01.26	12:00:00	1.08439	1.08660	1.08439	1.08645	3034	0	2
2024.01.26	13:00:00	1.08646	1.08758	1.08641	1.08742	3068	0	1
2024.01.26	14:00:00	1.08742	1.08755	1.08654	1.08671	2558	0	1
2024.01.26	15:00:00	1.08671	1.08856	1.08560	1.08717	6238	0	1
2024.01.26	16:00:00	1.08716	1.08800	1.08606	1.08736	5922	0	1
2024.01.26	17:00:00	1.08736	1.08736	1.08548	1.08637	5386	0	2
2024.01.26	18:00:00	1.08637	1.08693	1.08586	1.08647	3497	0	1
2024.01.26	19:00:00	1.08645	1.08702	1.08589	1.08634	2804	0	3
2024.01.26	20:00:00	1.08634	1.08657	1.08536	1.08555	2692	0	3
2024.01.26	21:00:00	1.08555	1.08615	1.08549	1.08579	2027	0	4
2024.01.26	22:00:00	1.08583	1.08619	1.08529	1.08541	1884	0	3
2024.01.26	23:00:00	1.08540	1.08565	1.08517	1.08527	1062	0	1
2024.01.29	00:00:00	1.08425	1.08464	1.08388	1.08444	548	0	8
2024.01.29	01:00:00	1.08445	1.08488	1.08415	1.08421	1143	0	3
2024.01.29	02:00:00	1.08421	1.08448	1.08410	1.08446	1272	0	3
2024.01.29	03:00:00	1.08445	1.08486	1.08431	1.08437	1755	0	2
2024.01.29	04:00:00	1.08437	1.08449	1.08391	1.08432	1162	0	3
2024.01.29	05:00:00	1.08434	1.08464	1.08422	1.08448	937	0	3
2024.01.29	06:00:00	1.08450	1.08474	1.08435	1.08445	919	0	3
2024.01.29	07:00:00	1.08443	1.08448	1.08394	1.08397	1093	0	3
2024.01.29	08:00:00	1.08397	1.08471	1.08390	1.08463	1256	0	1
2024.01.29	09:00:00	1.08462	1.08499	1.08347	1.08369	2770	0	3
2024.01.29	10:00:00	1.08368	1.08416	1.08328	1.08344	3079	0	2
2024.01.29	11:00:00	1.08344	1.08354	1.08228	1.08248	2965	0	3
2024.01.29	12:00:00	1.08249	1.08250	1.08137	1.08187	2708	0	3
2024.01.29	13:00:00	1.08187	1.08269	1.08161	1.08227	2305	0	4
2024.01.29	14:00:00	1.08227	1.08366	1.08202	1.08217	2605	0	1
2024.01.29	15:00:00	1.08218	1.08242	1.08135	1.08201	3838	0	2
2024.01.29	16:00:00	1.08201	1.08223	1.08040	1.08067	3910	0	2
2024.01.29	17:00:00	1.08067	1.08104	1.07959	1.07971	3792	0	3
2024.01.29	18:00:00	1.07972	1.08085	1.07957	1.08057	2962	0	2
2024.01.29	19:00:00	1.08056	1.08158	1.08053	1.08114	2121	0	3
2024.01.29	20:00:00	1.08114	1.08130	1.08090	1.08112	1579	0	1
2024.01.29	21:00:00	1.08112	1.08197	1.08097	1.08186	1562	0	3
2024.01.29	22:00:00	1.08186	1.08402	1.08186	1.08309	4132	0	2
2024.01.29	23:00:00	1.08308	1.08347	1.08263	1.08323	1244	0	1
2024.01.30	00:00:00	1.08323	1.08333	1.08260	1.08332	581	0	8
2024.01.30	01:00:00	1.08332	1.08366	1.08331	1.08334	658	0	1
2024.01.30	02:00:00	1.08333	1.08419	1.08333	1.08407	1614	0	4
2024.01.30	03:00:00	1.08407	1.08407	1.08322	1.08347	2227	0	4
2024.01.30	04:00:00	1.08346	1.08358	1.08296	1.08337	1559	0	4
2024.01.30	05:00:00	1.08337	1.08342	1.08300	1.08304	1028	0	3
2024.01.30	06:00:00	1.08304	1.08333	1.08239	1.08250	1156	0	3
2024.01.30	07:00:00	1.08251	1.08288	1.08217	1.08221	1157	0	3
2024.01.30	08:00:00	1.08222	1.08256	1.08136	1.08147	1782	0	1
2024.01.30	09:00:00	1.08147	1.08241	1.08117	1.08225	2792	0	2
2024.01.30	10:00:00	1.08227	1.08319	1.08160	1.08216	4303	0	1
